"Step","Trifinger__sac__7__2024-05-15 21:39:17 - reward","Trifinger__sac__7__2024-05-15 21:39:17 - reward__MIN","Trifinger__sac__7__2024-05-15 21:39:17 - reward__MAX","trifinger__td3__7__2024-05-13 20:17:15 - reward","trifinger__td3__7__2024-05-13 20:17:15 - reward__MIN","trifinger__td3__7__2024-05-13 20:17:15 - reward__MAX","trifinger__ddpg__7__2024-05-13 20:13:12 - reward","trifinger__ddpg__7__2024-05-13 20:13:12 - reward__MIN","trifinger__ddpg__7__2024-05-13 20:13:12 - reward__MAX","Ant__ppo_tt__7__1713082913 - reward","Ant__ppo_tt__7__1713082913 - reward__MIN","Ant__ppo_tt__7__1713082913 - reward__MAX"
"1112","214.59417724609375","214.59417724609375","214.59417724609375","0.2348172664642334","0.2348172664642334","0.2348172664642334","0.018648020923137665","0.018648020923137665","0.018648020923137665","","",""
"1113","215.4722137451172","215.4722137451172","215.4722137451172","0.616730272769928","0.616730272769928","0.616730272769928","0.3812772333621979","0.3812772333621979","0.3812772333621979","","",""
"1114","226.3846435546875","226.3846435546875","226.3846435546875","0.6550729274749756","0.6550729274749756","0.6550729274749756","0.4953979551792145","0.4953979551792145","0.4953979551792145","","",""
"1115","241.492431640625","241.492431640625","241.492431640625","0.5202241539955139","0.5202241539955139","0.5202241539955139","0.09374040365219116","0.09374040365219116","0.09374040365219116","","",""
"1116","233.40444946289062","233.40444946289062","233.40444946289062","0.7690309286117554","0.7690309286117554","0.7690309286117554","0.3810892701148987","0.3810892701148987","0.3810892701148987","","",""
"1117","234.033447265625","234.033447265625","234.033447265625","1.3609974384307861","1.3609974384307861","1.3609974384307861","0.7816179394721985","0.7816179394721985","0.7816179394721985","","",""
"1118","221.95867919921875","221.95867919921875","221.95867919921875","0.7115553021430969","0.7115553021430969","0.7115553021430969","0.4189324975013733","0.4189324975013733","0.4189324975013733","","",""
"1119","223.3326873779297","223.3326873779297","223.3326873779297","0.17798542976379395","0.17798542976379395","0.17798542976379395","0.018649697303771973","0.018649697303771973","0.018649697303771973","","",""
"1120","219.78480529785156","219.78480529785156","219.78480529785156","0.5404525399208069","0.5404525399208069","0.5404525399208069","0.3814137279987335","0.3814137279987335","0.3814137279987335","","",""
"1121","234.54928588867188","234.54928588867188","234.54928588867188","1.2270934581756592","1.2270934581756592","1.2270934581756592","0.8204540610313416","0.8204540610313416","0.8204540610313416","","",""
"1122","242.19937133789062","242.19937133789062","242.19937133789062","0.8457438945770264","0.8457438945770264","0.8457438945770264","0.4196263551712036","0.4196263551712036","0.4196263551712036","","",""
"1123","245.2510223388672","245.2510223388672","245.2510223388672","0.31133556365966797","0.31133556365966797","0.31133556365966797","0.01900743693113327","0.01900743693113327","0.01900743693113327","","",""
"1124","233.5955810546875","233.5955810546875","233.5955810546875","0.3309818506240845","0.3309818506240845","0.3309818506240845","0.01888945698738098","0.01888945698738098","0.01888945698738098","","",""
"1125","227.01406860351562","227.01406860351562","227.01406860351562","0.46508821845054626","0.46508821845054626","0.46508821845054626","0.018618538975715637","0.018618538975715637","0.018618538975715637","","",""
"1126","220.87106323242188","220.87106323242188","220.87106323242188","0.464721143245697","0.464721143245697","0.464721143245697","0.01923394575715065","0.01923394575715065","0.01923394575715065","","",""
"1127","219.93603515625","219.93603515625","219.93603515625","0.23554807901382446","0.23554807901382446","0.23554807901382446","0.019146393984556198","0.019146393984556198","0.019146393984556198","","",""
"1128","228.19583129882812","228.19583129882812","228.19583129882812","0.29321616888046265","0.29321616888046265","0.29321616888046265","0.01919027976691723","0.01919027976691723","0.01919027976691723","","",""
"1129","237.31394958496094","237.31394958496094","237.31394958496094","0.8268911838531494","0.8268911838531494","0.8268911838531494","0.01864704117178917","0.01864704117178917","0.01864704117178917","","",""
"1130","241.14871215820312","241.14871215820312","241.14871215820312","0.3124750852584839","0.3124750852584839","0.3124750852584839","0.019294138997793198","0.019294138997793198","0.019294138997793198","","",""
"1131","233.49911499023438","233.49911499023438","233.49911499023438","0.5414013266563416","0.5414013266563416","0.5414013266563416","0.3628275394439697","0.3628275394439697","0.3628275394439697","","",""
"1132","231.49594116210938","231.49594116210938","231.49594116210938","0.10261906683444977","0.10261906683444977","0.10261906683444977","0.018968205899000168","0.018968205899000168","0.018968205899000168","","",""
"1133","227.81399536132812","227.81399536132812","227.81399536132812","0.17828476428985596","0.17828476428985596","0.17828476428985596","0.019001351669430733","0.019001351669430733","0.019001351669430733","","",""
"1134","220.33616638183594","220.33616638183594","220.33616638183594","0.4268314838409424","0.4268314838409424","0.4268314838409424","0.3625709116458893","0.3625709116458893","0.3625709116458893","","",""
"1135","230.94204711914062","230.94204711914062","230.94204711914062","0.5223575830459595","0.5223575830459595","0.5223575830459595","0.3624400198459625","0.3624400198459625","0.3624400198459625","","",""
"1136","235.1013946533203","235.1013946533203","235.1013946533203","0.6936770081520081","0.6936770081520081","0.6936770081520081","0.056421808898448944","0.056421808898448944","0.056421808898448944","","",""
"1137","238.4963836669922","238.4963836669922","238.4963836669922","0.5980170965194702","0.5980170965194702","0.5980170965194702","0.056450255215168","0.056450255215168","0.056450255215168","","",""
"1138","235.80694580078125","235.80694580078125","235.80694580078125","0.14051492512226105","0.14051492512226105","0.14051492512226105","0.01890256255865097","0.01890256255865097","0.01890256255865097","","",""
"1139","236.11236572265625","236.11236572265625","236.11236572265625","0.21570812165737152","0.21570812165737152","0.21570812165737152","0.018996626138687134","0.018996626138687134","0.018996626138687134","","",""
"1140","232.14390563964844","232.14390563964844","232.14390563964844","0.7308810949325562","0.7308810949325562","0.7308810949325562","0.41912075877189636","0.41912075877189636","0.41912075877189636","","",""
"1141","233.00173950195312","233.00173950195312","233.00173950195312","0.2735883593559265","0.2735883593559265","0.2735883593559265","0.01928187720477581","0.01928187720477581","0.01928187720477581","","",""
"1142","223.97879028320312","223.97879028320312","223.97879028320312","0.292207807302475","0.292207807302475","0.292207807302475","0.0193069688975811","0.0193069688975811","0.0193069688975811","","",""
"1143","231.01797485351562","231.01797485351562","231.01797485351562","0.6164264678955078","0.6164264678955078","0.6164264678955078","0.0190427303314209","0.0190427303314209","0.0190427303314209","","",""
"1144","237.75254821777344","237.75254821777344","237.75254821777344","0.8648818731307983","0.8648818731307983","0.8648818731307983","0.018622703850269318","0.018622703850269318","0.018622703850269318","","",""
"1145","242.92315673828125","242.92315673828125","242.92315673828125","0.3498552441596985","0.3498552441596985","0.3498552441596985","0.01916912943124771","0.01916912943124771","0.01916912943124771","","",""
"1146","244.10592651367188","244.10592651367188","244.10592651367188","0.5785305500030518","0.5785305500030518","0.5785305500030518","0.01838190108537674","0.01838190108537674","0.01838190108537674","","",""
"1147","234.54885864257812","234.54885864257812","234.54885864257812","0.7125690579414368","0.7125690579414368","0.7125690579414368","0.01822628453373909","0.01822628453373909","0.01822628453373909","","",""
"1148","233.78591918945312","233.78591918945312","233.78591918945312","0.3894614577293396","0.3894614577293396","0.3894614577293396","0.018813837319612503","0.018813837319612503","0.018813837319612503","","",""
"1149","232.92755126953125","232.92755126953125","232.92755126953125","0.809920072555542","0.809920072555542","0.809920072555542","0.6101686954498291","0.6101686954498291","0.6101686954498291","","",""
"1150","235.3499755859375","235.3499755859375","235.3499755859375","0.7902899980545044","0.7902899980545044","0.7902899980545044","0.32365861535072327","0.32365861535072327","0.32365861535072327","","",""
"1151","241.87391662597656","241.87391662597656","241.87391662597656","0.8286964893341064","0.8286964893341064","0.8286964893341064","0.01744779944419861","0.01744779944419861","0.01744779944419861","","",""
"1152","253.91160583496094","253.91160583496094","253.91160583496094","0.7332842350006104","0.7332842350006104","0.7332842350006104","0.05577574670314789","0.05577574670314789","0.05577574670314789","","",""
"1153","256.85009765625","256.85009765625","256.85009765625","0.5823457837104797","0.5823457837104797","0.5823457837104797","0.01887230947613716","0.01887230947613716","0.01887230947613716","","",""
"1154","253.6820526123047","253.6820526123047","253.6820526123047","0.8100308775901794","0.8100308775901794","0.8100308775901794","0.03755843639373779","0.03755843639373779","0.03755843639373779","","",""
"1155","252.4987335205078","252.4987335205078","252.4987335205078","0.6584177613258362","0.6584177613258362","0.6584177613258362","0.019228743389248848","0.019228743389248848","0.019228743389248848","","",""
"1156","248.68365478515625","248.68365478515625","248.68365478515625","0.7529826164245605","0.7529826164245605","0.7529826164245605","0.019506417214870453","0.019506417214870453","0.019506417214870453","","",""
"1157","238.09616088867188","238.09616088867188","238.09616088867188","0.9821962118148804","0.9821962118148804","0.9821962118148804","0.3437042832374573","0.3437042832374573","0.3437042832374573","","",""
"1158","248.16769409179688","248.16769409179688","248.16769409179688","0.7916415333747864","0.7916415333747864","0.7916415333747864","0.056787677109241486","0.056787677109241486","0.056787677109241486","","",""
"1159","263.6009521484375","263.6009521484375","263.6009521484375","0.9058008193969727","0.9058008193969727","0.9058008193969727","0.03834977000951767","0.03834977000951767","0.03834977000951767","","",""
"1160","267.416015625","267.416015625","267.416015625","0.3149922490119934","0.3149922490119934","0.3149922490119934","0.019999098032712936","0.019999098032712936","0.019999098032712936","","",""
"1161","256.1611022949219","256.1611022949219","256.1611022949219","0.3151533901691437","0.3151533901691437","0.3151533901691437","0.019937695935368538","0.019937695935368538","0.019937695935368538","","",""
"1162","249.52235412597656","249.52235412597656","249.52235412597656","0.2772976756095886","0.2772976756095886","0.2772976756095886","0.019672010093927383","0.019672010093927383","0.019672010093927383","","",""
"1163","249.7703857421875","249.7703857421875","249.7703857421875","0.5451247692108154","0.5451247692108154","0.5451247692108154","0.40138423442840576","0.40138423442840576","0.40138423442840576","","",""
"1164","238.38162231445312","238.38162231445312","238.38162231445312","0.18131089210510254","0.18131089210510254","0.18131089210510254","0.01962045580148697","0.01962045580148697","0.01962045580148697","","",""
"1165","234.4513702392578","234.4513702392578","234.4513702392578","0.6008504629135132","0.6008504629135132","0.6008504629135132","0.41978874802589417","0.41978874802589417","0.41978874802589417","","",""
"1166","253.165283203125","253.165283203125","253.165283203125","0.7716333866119385","0.7716333866119385","0.7716333866119385","0.36288052797317505","0.36288052797317505","0.36288052797317505","","",""
"1167","258.33538818359375","258.33538818359375","258.33538818359375","0.3515164852142334","0.3515164852142334","0.3515164852142334","0.019121665507555008","0.019121665507555008","0.019121665507555008","","",""
"1168","242.9027557373047","242.9027557373047","242.9027557373047","0.5794436931610107","0.5794436931610107","0.5794436931610107","0.3626926839351654","0.3626926839351654","0.3626926839351654","","",""
"1169","243.11268615722656","243.11268615722656","243.11268615722656","0.8457292914390564","0.8457292914390564","0.8457292914390564","0.3812038004398346","0.3812038004398346","0.3812038004398346","","",""
"1170","248.12940979003906","248.12940979003906","248.12940979003906","0.32935917377471924","0.32935917377471924","0.32935917377471924","0.018972106277942657","0.018972106277942657","0.018972106277942657","","",""
"1171","241.376953125","241.376953125","241.376953125","0.3098091781139374","0.3098091781139374","0.3098091781139374","0.018765147775411606","0.018765147775411606","0.018765147775411606","","",""
"1172","239.79275512695312","239.79275512695312","239.79275512695312","0.633813738822937","0.633813738822937","0.633813738822937","0.3625291883945465","0.3625291883945465","0.3625291883945465","","",""
"1173","236.11111450195312","236.11111450195312","236.11111450195312","1.338343858718872","1.338343858718872","1.338343858718872","0.4749995768070221","0.4749995768070221","0.4749995768070221","","",""
"1174","255.32228088378906","255.32228088378906","255.32228088378906","0.9188874959945679","0.9188874959945679","0.9188874959945679","0.362284779548645","0.362284779548645","0.362284779548645","","",""
"1175","257.916748046875","257.916748046875","257.916748046875","0.3843480348587036","0.3843480348587036","0.3843480348587036","0.018613360822200775","0.018613360822200775","0.018613360822200775","","",""
"1176","260.0538024902344","260.0538024902344","260.0538024902344","0.11743932962417603","0.11743932962417603","0.11743932962417603","0.018433544784784317","0.018433544784784317","0.018433544784784317","","",""
"1177","255.70355224609375","255.70355224609375","255.70355224609375","0.6897922158241272","0.6897922158241272","0.6897922158241272","0.43831154704093933","0.43831154704093933","0.43831154704093933","","",""
"1178","251.8119354248047","251.8119354248047","251.8119354248047","0.21340671181678772","0.21340671181678772","0.21340671181678772","0.018320579081773758","0.018320579081773758","0.018320579081773758","","",""
"1179","253.3565673828125","253.3565673828125","253.3565673828125","0.6134831309318542","0.6134831309318542","0.6134831309318542","0.01719481684267521","0.01719481684267521","0.01719481684267521","","",""
"1180","248.7979736328125","248.7979736328125","248.7979736328125","1.3582465648651123","1.3582465648651123","1.3582465648651123","0.9152272939682007","0.9152272939682007","0.9152272939682007","","",""
"1181","264.2870788574219","264.2870788574219","264.2870788574219","0.3667462468147278","0.3667462468147278","0.3667462468147278","0.037149183452129364","0.037149183452129364","0.037149183452129364","","",""
"1182","272.4140930175781","272.4140930175781","272.4140930175781","0.5576821565628052","0.5576821565628052","0.5576821565628052","0.018173949792981148","0.018173949792981148","0.018173949792981148","","",""
"1183","272.62420654296875","272.62420654296875","272.62420654296875","0.9960730671882629","0.9960730671882629","0.9960730671882629","0.49569034576416016","0.49569034576416016","0.49569034576416016","","",""
"1184","258.8319091796875","258.8319091796875","258.8319091796875","0.25145795941352844","0.25145795941352844","0.25145795941352844","0.03748975321650505","0.03748975321650505","0.03748975321650505","","",""
"1185","254.97825622558594","254.97825622558594","254.97825622558594","0.7858188152313232","0.7858188152313232","0.7858188152313232","0.4960108995437622","0.4960108995437622","0.4960108995437622","","",""
"1186","251.29598999023438","251.29598999023438","251.29598999023438","0.3651624917984009","0.3651624917984009","0.3651624917984009","0.018880153074860573","0.018880153074860573","0.018880153074860573","","",""
"1187","243.72262573242188","243.72262573242188","243.72262573242188","0.7657479643821716","0.7657479643821716","0.7657479643821716","0.49617859721183777","0.49617859721183777","0.49617859721183777","","",""
"1188","242.55899047851562","242.55899047851562","242.55899047851562","1.070786476135254","1.070786476135254","1.070786476135254","1.0116277933120728","1.0116277933120728","1.0116277933120728","","",""
"1189","252.32655334472656","252.32655334472656","252.32655334472656","0.8035845756530762","0.8035845756530762","0.8035845756530762","0.05671386793255806","0.05671386793255806","0.05671386793255806","","",""
"1190","257.83917236328125","257.83917236328125","257.83917236328125","0.32615411281585693","0.32615411281585693","0.32615411281585693","0.05691203847527504","0.05691203847527504","0.05691203847527504","","",""
"1191","254.00445556640625","254.00445556640625","254.00445556640625","0.9368289709091187","0.9368289709091187","0.9368289709091187","0.5530019402503967","0.5530019402503967","0.5530019402503967","","",""
"1192","246.9271697998047","246.9271697998047","246.9271697998047","0.3267902731895447","0.3267902731895447","0.3267902731895447","0.018995337188243866","0.018995337188243866","0.018995337188243866","","",""
"1193","244.77134704589844","244.77134704589844","244.77134704589844","0.4786103069782257","0.4786103069782257","0.4786103069782257","0.05663015693426132","0.05663015693426132","0.05663015693426132","","",""
"1194","247.97659301757812","247.97659301757812","247.97659301757812","0.25078779458999634","0.25078779458999634","0.25078779458999634","0.01884629763662815","0.01884629763662815","0.01884629763662815","","",""
"1195","239.90707397460938","239.90707397460938","239.90707397460938","0.36513614654541016","0.36513614654541016","0.36513614654541016","0.01884647086262703","0.01884647086262703","0.01884647086262703","","",""
"1196","256.3700256347656","256.3700256347656","256.3700256347656","0.8030425310134888","0.8030425310134888","0.8030425310134888","0.15022170543670654","0.15022170543670654","0.15022170543670654","","",""
"1197","266.9964599609375","266.9964599609375","266.9964599609375","0.9002161622047424","0.9002161622047424","0.9002161622047424","0.45819398760795593","0.45819398760795593","0.45819398760795593","","",""
"1198","268.1606140136719","268.1606140136719","268.1606140136719","0.4427165389060974","0.4427165389060974","0.4427165389060974","0.019582364708185196","0.019582364708185196","0.019582364708185196","","",""
"1199","260.32086181640625","260.32086181640625","260.32086181640625","0.4803483188152313","0.4803483188152313","0.4803483188152313","0.019815482199192047","0.019815482199192047","0.019815482199192047","","",""
"1200","259.44219970703125","259.44219970703125","259.44219970703125","0.6134917736053467","0.6134917736053467","0.6134917736053467","0.47757115960121155","0.47757115960121155","0.47757115960121155","","",""
"1201","259.0799255371094","259.0799255371094","259.0799255371094","0.28984546661376953","0.28984546661376953","0.28984546661376953","0.020284997299313545","0.020284997299313545","0.020284997299313545","","",""
"1202","255.55076599121094","255.55076599121094","255.55076599121094","0.5762283802032471","0.5762283802032471","0.5762283802032471","0.02071504294872284","0.02071504294872284","0.02071504294872284","","",""
"1203","259.9189453125","259.9189453125","259.9189453125","1.0148683786392212","1.0148683786392212","1.0148683786392212","0.478270024061203","0.478270024061203","0.478270024061203","","",""
"1204","268.8278503417969","268.8278503417969","268.8278503417969","0.5579018592834473","0.5579018592834473","0.5579018592834473","0.020857449620962143","0.020857449620962143","0.020857449620962143","","",""
"1205","278.9769592285156","278.9769592285156","278.9769592285156","0.8444746732711792","0.8444746732711792","0.8444746732711792","0.019849341362714767","0.019849341362714767","0.019849341362714767","","",""
"1206","262.0367736816406","262.0367736816406","262.0367736816406","0.6913886070251465","0.6913886070251465","0.6913886070251465","0.019954580813646317","0.019954580813646317","0.019954580813646317","","",""
"1207","254.29112243652344","254.29112243652344","254.29112243652344","0.6724441051483154","0.6724441051483154","0.6724441051483154","0.03753501549363136","0.03753501549363136","0.03753501549363136","","",""
"1208","254.82508850097656","254.82508850097656","254.82508850097656","0.5012065172195435","0.5012065172195435","0.5012065172195435","0.018702389672398567","0.018702389672398567","0.018702389672398567","","",""
"1209","246.33554077148438","246.33554077148438","246.33554077148438","0.3101445436477661","0.3101445436477661","0.3101445436477661","0.01795775070786476","0.01795775070786476","0.01795775070786476","","",""
"1210","247.15565490722656","247.15565490722656","247.15565490722656","1.1108036041259766","1.1108036041259766","1.1108036041259766","0.3796040713787079","0.3796040713787079","0.3796040713787079","","",""
"1211","257.22894287109375","257.22894287109375","257.22894287109375","1.2455233335494995","1.2455233335494995","1.2455233335494995","0.3608757257461548","0.3608757257461548","0.3608757257461548","","",""
"1212","264.897705078125","264.897705078125","264.897705078125","1.4741759300231934","1.4741759300231934","1.4741759300231934","0.7615054845809937","0.7615054845809937","0.7615054845809937","","",""
"1213","264.51605224609375","264.51605224609375","264.51605224609375","0.7497784495353699","0.7497784495353699","0.7497784495353699","0.3606545031070709","0.3606545031070709","0.3606545031070709","","",""
"1214","261.864990234375","261.864990234375","261.864990234375","0.4627993106842041","0.4627993106842041","0.4627993106842041","0.03582342341542244","0.03582342341542244","0.03582342341542244","","",""
"1215","265.04974365234375","265.04974365234375","265.04974365234375","0.4251689910888672","0.4251689910888672","0.4251689910888672","0.017654243856668472","0.017654243856668472","0.017654243856668472","","",""
"1216","256.1794738769531","256.1794738769531","256.1794738769531","1.1502981185913086","1.1502981185913086","1.1502981185913086","0.7050443291664124","0.7050443291664124","0.7050443291664124","","",""
"1217","253.07052612304688","253.07052612304688","253.07052612304688","0.8819085359573364","0.8819085359573364","0.8819085359573364","0.36166319251060486","0.36166319251060486","0.36166319251060486","","",""
"1218","264.3069152832031","264.3069152832031","264.3069152832031","1.4742921590805054","1.4742921590805054","1.4742921590805054","0.38040414452552795","0.38040414452552795","0.38040414452552795","","",""
"1219","277.48809814453125","277.48809814453125","277.48809814453125","1.3025046586990356","1.3025046586990356","1.3025046586990356","0.3806118965148926","0.3806118965148926","0.3806118965148926","","",""
"1220","290.822509765625","290.822509765625","290.822509765625","0.5384135246276855","0.5384135246276855","0.5384135246276855","0.6294395923614502","0.6294395923614502","0.6294395923614502","","",""
"1221","282.14239501953125","282.14239501953125","282.14239501953125","0.36626410484313965","0.36626410484313965","0.36626410484313965","0.05639300495386124","0.05639300495386124","0.05639300495386124","","",""
"1222","279.3955078125","279.3955078125","279.3955078125","0.25227347016334534","0.25227347016334534","0.25227347016334534","0.01877511665225029","0.01877511665225029","0.01877511665225029","","",""
"1223","272.0701904296875","272.0701904296875","272.0701904296875","0.49936991930007935","0.49936991930007935","0.49936991930007935","0.056246716529130936","0.056246716529130936","0.056246716529130936","","",""
"1224","269.6466064453125","269.6466064453125","269.6466064453125","0.46038803458213806","0.46038803458213806","0.46038803458213806","0.05639565736055374","0.05639565736055374","0.05639565736055374","","",""
"1225","274.7392578125","274.7392578125","274.7392578125","0.32755792140960693","0.32755792140960693","0.32755792140960693","0.01877788081765175","0.01877788081765175","0.01877788081765175","","",""
"1226","283.43865966796875","283.43865966796875","283.43865966796875","0.7088685035705566","0.7088685035705566","0.7088685035705566","0.05622350797057152","0.05622350797057152","0.05622350797057152","","",""
"1227","287.4832763671875","287.4832763671875","287.4832763671875","1.1863527297973633","1.1863527297973633","1.1863527297973633","0.6285410523414612","0.6285410523414612","0.6285410523414612","","",""
"1228","280.9779357910156","280.9779357910156","280.9779357910156","0.957344651222229","0.957344651222229","0.957344651222229","0.34232035279273987","0.34232035279273987","0.34232035279273987","","",""
"1229","277.9256591796875","277.9256591796875","277.9256591796875","0.7487335801124573","0.7487335801124573","0.7487335801124573","0.34259653091430664","0.34259653091430664","0.34259653091430664","","",""
"1230","273.5000305175781","273.5000305175781","273.5000305175781","0.8439469933509827","0.8439469933509827","0.8439469933509827","0.34242740273475647","0.34242740273475647","0.34242740273475647","","",""
"1231","269.4748229980469","269.4748229980469","269.4748229980469","0.44350066781044006","0.44350066781044006","0.44350066781044006","0.017559438943862915","0.017559438943862915","0.017559438943862915","","",""
"1232","262.6646728515625","262.6646728515625","262.6646728515625","0.6343109607696533","0.6343109607696533","0.6343109607696533","0.017004888504743576","0.017004888504743576","0.017004888504743576","","",""
"1233","272.7745056152344","272.7745056152344","272.7745056152344","0.6733837723731995","0.6733837723731995","0.6733837723731995","0.017216138541698456","0.017216138541698456","0.017216138541698456","","",""
"1234","279.58489990234375","279.58489990234375","279.58489990234375","1.2260143756866455","1.2260143756866455","1.2260143756866455","0.36050713062286377","0.36050713062286377","0.36050713062286377","","",""
"1235","284.58343505859375","284.58343505859375","284.58343505859375","0.5199961066246033","0.5199961066246033","0.5199961066246033","0.017402537167072296","0.017402537167072296","0.017402537167072296","","",""
"1236","283.285888671875","283.285888671875","283.285888671875","0.691239595413208","0.691239595413208","0.691239595413208","0.017028871923685074","0.017028871923685074","0.017028871923685074","","",""
"1237","277.41021728515625","277.41021728515625","277.41021728515625","0.4242269694805145","0.4242269694805145","0.4242269694805145","0.017710231244564056","0.017710231244564056","0.017710231244564056","","",""
"1238","269.7796630859375","269.7796630859375","269.7796630859375","1.8365602493286133","1.8365602493286133","1.8365602493286133","1.0485596656799316","1.0485596656799316","1.0485596656799316","","",""
"1239","275.2547912597656","275.2547912597656","275.2547912597656","0.5390366315841675","0.5390366315841675","0.5390366315841675","0.01791703701019287","0.01791703701019287","0.01791703701019287","","",""
"1240","266.36492919921875","266.36492919921875","266.36492919921875","1.033604621887207","1.033604621887207","1.033604621887207","0.3607483506202698","0.3607483506202698","0.3607483506202698","","",""
"1241","285.48028564453125","285.48028564453125","285.48028564453125","0.6528938412666321","0.6528938412666321","0.6528938412666321","0.018217064440250397","0.018217064440250397","0.018217064440250397","","",""
"1242","301.4468994140625","301.4468994140625","301.4468994140625","0.8054977655410767","0.8054977655410767","0.8054977655410767","0.03703084960579872","0.03703084960579872","0.03703084960579872","","",""
"1243","291.3372497558594","291.3372497558594","291.3372497558594","0.8055019378662109","0.8055019378662109","0.8055019378662109","0.01843382604420185","0.01843382604420185","0.01843382604420185","","",""
"1244","285.9384765625","285.9384765625","285.9384765625","0.7106799483299255","0.7106799483299255","0.7106799483299255","0.3431728780269623","0.3431728780269623","0.3431728780269623","","",""
"1245","278.74609375","278.74609375","278.74609375","0.8445847630500793","0.8445847630500793","0.8445847630500793","0.3431733250617981","0.3431733250617981","0.3431733250617981","","",""
"1246","279.3377380371094","279.3377380371094","279.3377380371094","0.423920214176178","0.423920214176178","0.423920214176178","0.03719762712717056","0.03719762712717056","0.03719762712717056","","",""
"1247","275.6558837890625","275.6558837890625","275.6558837890625","0.519817590713501","0.519817590713501","0.519817590713501","0.018673457205295563","0.018673457205295563","0.018673457205295563","","",""
"1248","278.2117004394531","278.2117004394531","278.2117004394531","0.5586140751838684","0.5586140751838684","0.5586140751838684","0.01863281801342964","0.01863281801342964","0.01863281801342964","","",""
"1249","284.1835021972656","284.1835021972656","284.1835021972656","0.97771155834198","0.97771155834198","0.97771155834198","0.4579460322856903","0.4579460322856903","0.4579460322856903","","",""
"1250","298.6622009277344","298.6622009277344","298.6622009277344","0.538761556148529","0.538761556148529","0.538761556148529","0.019103851169347763","0.019103851169347763","0.019103851169347763","","",""
"1251","290.34405517578125","290.34405517578125","290.34405517578125","0.7874386310577393","0.7874386310577393","0.7874386310577393","0.037815988063812256","0.037815988063812256","0.037815988063812256","","",""
"1252","282.7894287109375","282.7894287109375","282.7894287109375","0.9586324691772461","0.9586324691772461","0.9586324691772461","0.05656617134809494","0.05656617134809494","0.05656617134809494","","",""
"1253","283.7432861328125","283.7432861328125","283.7432861328125","0.65395188331604","0.65395188331604","0.65395188331604","0.03824419528245926","0.03824419528245926","0.03824419528245926","","",""
"1254","280.28955078125","280.28955078125","280.28955078125","0.4825231432914734","0.4825231432914734","0.4825231432914734","0.01974993199110031","0.01974993199110031","0.01974993199110031","","",""
"1255","278.5351257324219","278.5351257324219","278.5351257324219","0.7492663860321045","0.7492663860321045","0.7492663860321045","0.34450721740722656","0.34450721740722656","0.34450721740722656","","",""
"1256","291.1062316894531","291.1062316894531","291.1062316894531","1.3601657152175903","1.3601657152175903","1.3601657152175903","0.4587993621826172","0.4587993621826172","0.4587993621826172","","",""
"1257","297.05810546875","297.05810546875","297.05810546875","1.9312468767166138","1.9312468767166138","1.9312468767166138","0.5143082141876221","0.5143082141876221","0.5143082141876221","","",""
"1258","298.73699951171875","298.73699951171875","298.73699951171875","1.1307148933410645","1.1307148933410645","1.1307148933410645","0.34392938017845154","0.34392938017845154","0.34392938017845154","","",""
"1259","301.1404113769531","301.1404113769531","301.1404113769531","0.7111403346061707","0.7111403346061707","0.7111403346061707","0.3436192274093628","0.3436192274093628","0.3436192274093628","","",""
"1260","293.91058349609375","293.91058349609375","293.91058349609375","0.940027117729187","0.940027117729187","0.940027117729187","0.3620840907096863","0.3620840907096863","0.3620840907096863","","",""
"1261","301.4642333984375","301.4642333984375","301.4642333984375","0.42408257722854614","0.42408257722854614","0.42408257722854614","0.01852676272392273","0.01852676272392273","0.01852676272392273","","",""
"1262","295.76141357421875","295.76141357421875","295.76141357421875","0.5194225311279297","0.5194225311279297","0.5194225311279297","0.03665666654706001","0.03665666654706001","0.03665666654706001","","",""
"1263","306.6152648925781","306.6152648925781","306.6152648925781","0.48177027702331543","0.48177027702331543","0.48177027702331543","0.018184132874011993","0.018184132874011993","0.018184132874011993","","",""
"1264","302.22802734375","302.22802734375","302.22802734375","1.0539143085479736","1.0539143085479736","1.0539143085479736","0.055042020976543427","0.055042020976543427","0.055042020976543427","","",""
"1265","318.90093994140625","318.90093994140625","318.90093994140625","0.44411712884902954","0.44411712884902954","0.44411712884902954","0.018159933388233185","0.018159933388233185","0.018159933388233185","","",""
"1266","314.2841796875","314.2841796875","314.2841796875","0.997109055519104","0.997109055519104","0.997109055519104","0.49566832184791565","0.49566832184791565","0.49566832184791565","","",""
"1267","307.14996337890625","307.14996337890625","307.14996337890625","0.17627333104610443","0.17627333104610443","0.17627333104610443","0.018905702978372574","0.018905702978372574","0.018905702978372574","","",""
"1268","303.63970947265625","303.63970947265625","303.63970947265625","0.34824660420417786","0.34824660420417786","0.34824660420417786","0.01931110769510269","0.01931110769510269","0.01931110769510269","","",""
"1269","291.16351318359375","291.16351318359375","291.16351318359375","0.329736590385437","0.329736590385437","0.329736590385437","0.01963735744357109","0.01963735744357109","0.01963735744357109","","",""
"1270","285.8604736328125","285.8604736328125","285.8604736328125","0.4251469373703003","0.4251469373703003","0.4251469373703003","0.020160280168056488","0.020160280168056488","0.020160280168056488","","",""
"1271","298.03033447265625","298.03033447265625","298.03033447265625","1.1317801475524902","1.1317801475524902","1.1317801475524902","0.019014816731214523","0.019014816731214523","0.019014816731214523","","",""
